[INFO] PMM is correctly set, automatic notation enabled
Current path: /opt/tools/benchmarktools/software
Execution time: 2024-02-14_16_50
Dry run: false
Test: MY8042_BASE
Testname: sysbench
Sub Test: all
Host: 10.30.2.10
Port: 3307
Engine: innodb
Schemaname: windmills_small
Table: mill
TIME: 120
Thread set: 1 2 4 8 16 32 64 128 256 512 1024
Rate set: 
Ignore error set: none
TESTRUN: false
Have PMM notation: true
============= SysBench =============
Rows Small: 10000000
Tables Small: 20
Rows Large: 30000000
Tables Large: 5
Using: small
Tables: 20
Rows:   10000000
[OK] Mysql running correctly
META: mysqlproducer=MySQL Community Server - GPL;mysqlversion=8.0.36;testIdentifyer=MY8042_BASE;dimension=small;actionType=select;runNumber=1;execCommand=run;subtest=select_run_inlist;execDate=2024-02-14_16_50_08;engine=innodb
*****************************************
SUBTEST: select_run_inlist
BLOCK: [START] select_run_inlist Test MY8042_BASE sysbench  (filter: select) 2024-02-14_16_50_08 
META: testIdentifyer=MY8042_BASE;dimension=small;actionType=select;runNumber=1;execCommand=run;subtest=select_run_inlist;execDate=2024-02-14_16_50_08;engine=innodb
======================================
THREADS=1
RUNNING Test MY8042_BASE sysbench select_run_inlist (filter: select) Thread=1 [START] 2024-02-14_16_50_08 
======================================
Executing: sysbench /opt/tools/sysbench/src/lua/windmills/oltp_inlist_select.lua  --mysql-host=10.30.2.10 --mysql-port=3307 --mysql-user=app_test --mysql-password=test --mysql-db=windmills_small --db-driver=mysql  --skip_trx=on --report-interval=1  --histogram --table_name=mill  --stats_format=csv --db-ps-mode=disable   --rand-type=uniform --random_points=100 --hot_points=false  --tables=20 --table_size=10000000   --time=120  --threads=1 --mysql-ignore-errors=none  --reconnect=0 run 
sysbench 1.1.0-feb8758 (using bundled LuaJIT 2.1.0-beta3)

Running the test with following options:
Number of threads: 1
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

1,1,23.87,23.87,23.87,0.00,0.00,51.94,0.00,0.00
2,1,24.03,24.03,24.03,0.00,0.00,51.94,0.00,0.00
3,1,25.99,25.99,25.99,0.00,0.00,41.10,0.00,0.00
4,1,26.00,26.00,26.00,0.00,0.00,43.39,0.00,0.00
5,1,25.00,25.00,25.00,0.00,0.00,41.85,0.00,0.00
6,1,26.00,26.00,26.00,0.00,0.00,40.37,0.00,0.00
7,1,27.00,27.00,27.00,0.00,0.00,39.65,0.00,0.00
8,1,25.99,25.99,25.99,0.00,0.00,38.94,0.00,0.00
9,1,27.00,27.00,27.00,0.00,0.00,39.65,0.00,0.00
10,1,27.00,27.00,27.00,0.00,0.00,38.94,0.00,0.00
11,1,27.00,27.00,27.00,0.00,0.00,38.94,0.00,0.00
12,1,27.00,27.00,27.00,0.00,0.00,39.65,0.00,0.00
13,1,28.00,28.00,28.00,0.00,0.00,38.25,0.00,0.00
14,1,27.00,27.00,27.00,0.00,0.00,38.25,0.00,0.00
15,1,28.00,28.00,28.00,0.00,0.00,37.56,0.00,0.00
16,1,27.00,27.00,27.00,0.00,0.00,38.94,0.00,0.00
17,1,28.00,28.00,28.00,0.00,0.00,38.25,0.00,0.00
18,1,28.00,28.00,28.00,0.00,0.00,37.56,0.00,0.00
19,1,29.00,29.00,29.00,0.00,0.00,38.25,0.00,0.00
20,1,28.00,28.00,28.00,0.00,0.00,36.89,0.00,0.00
21,1,29.00,29.00,29.00,0.00,0.00,36.89,0.00,0.00
22,1,29.01,29.01,29.01,0.00,0.00,37.56,0.00,0.00
23,1,29.00,29.00,29.00,0.00,0.00,37.56,0.00,0.00
24,1,29.00,29.00,29.00,0.00,0.00,36.24,0.00,0.00
25,1,30.00,30.00,30.00,0.00,0.00,36.24,0.00,0.00
26,1,29.99,29.99,29.99,0.00,0.00,35.59,0.00,0.00
27,1,31.00,31.00,31.00,0.00,0.00,35.59,0.00,0.00
28,1,30.00,30.00,30.00,0.00,0.00,34.95,0.00,0.00
29,1,31.01,31.01,31.01,0.00,0.00,34.95,0.00,0.00
30,1,31.00,31.00,31.00,0.00,0.00,36.24,0.00,0.00
31,1,31.00,31.00,31.00,0.00,0.00,34.95,0.00,0.00
32,1,31.01,31.01,31.01,0.00,0.00,35.59,0.00,0.00
33,1,32.00,32.00,32.00,0.00,0.00,34.95,0.00,0.00
34,1,32.00,32.00,32.00,0.00,0.00,33.12,0.00,0.00
